Price,Days On Market,County,City,# Full Baths,# Half Baths,# of Bedrooms,Approx Number of Acres,Approx Total Sq Ft,Approximate Year Built,Basement,Garage Capacity,Carport Capacity
"$81,500",225,McCracken,Paducah,1,1,3,0.26,1222,1958,No,0,1
"$81,500",174,McCracken,Paducah,1,0,2,0,924,1951,No,1,0
"$81,500",0,McCracken,Paducah,1,0,3,0.31,1530,1917,Yes,0,0
"$81,500",175,Hickman,Clinton,2,0,3,0.3,1560,,No,0,0
"$81,800",99,Graves,Mayfield,1,0,2,2.88,1283,,Yes,0,0
"$81,900",47,McCracken,Paducah,1,0,3,0.22,940,1952,No,0,0
"$81,900",281,Marshall,Benton,1,1,2,0.21,1112,1960,No,0,2
"$82,000",71,Graves,Mayfield,1,1,4,1,1720,1973,No,2,1
"$82,000",84,Graves,Hickory,1,0,4,1,1255,1970,Yes,0,0
"$82,000",191,Graves,Mayfield,2,0,3,0,1402,1958,No,0,1
"$82,000",320,Calloway,Murray,1,1,3,0.55,1422,1976,No,0,1
"$82,000",65,Caldwell,Princeton,1,0,2,2.17,1109,,No,0,0
"$82,000",265,McCracken,Paducah,2,0,3,0.25,1488,1992,No,0,0
"$82,000",64,McCracken,Paducah,1,0,3,0,1112,1952,No,2,0
"$82,000",0,Caldwell,Princeton,1,0,3,0.3,1188,,No,0,1
"$82,000",33,Graves,Mayfield,1,1,4,0.3,1216,1975,No,0,1
"$82,000",92,McCracken,Paducah,1,0,3,0.27,1232,1928,No,1,0
"$82,000",177,Calloway,Murray,1,0,2,0.5,1040,,No,2,0
"$82,000",72,Trigg,Cadiz,1,0,2,3,1068,1977,Yes,0,0
"$82,000",0,Calloway,Almo,1,1,3,3.34,1308,,Yes,2,0
"$82,000",56,Graves,Mayfield,2,0,3,0.32,1461,,No,1,0
"$82,000",134,Lyon,Kuttawa,2,0,3,0.5,1224,,No,2,0
"$82,000",277,Livingston,Ledbetter,1,0,3,0,1075,1980,No,1,0
"$82,000",162,Trigg,Cadiz,1,1,3,0.5,1404,1973,No,0,0
"$82,000",78,McCracken,Paducah,2,0,3,0.85,1600,1971,No,0,0
"$82,000",28,McCracken,Paducah,1,0,2,0.2,988,1953,No,1,0
"$82,000",154,McCracken,Kevil,2,0,3,1,1452,1972,Yes,0,1
"$82,000",56,McCracken,Paducah,1,0,3,0.26,1092,,Yes,0,0
"$82,000",132,McCracken,Paducah,2,0,4,0.03,1216,1926,No,0,0
"$82,000",115,Carlisle,Bardwell,1,1,3,0.41,1520,1971,No,2,0
"$82,000",265,McCracken,Paducah,1,0,3,0.18,1104,1949,No,0,2
"$82,000",53,Trigg,Cadiz,2,0,3,0.75,1892,,No,0,2
"$82,000",245,McCracken,Paducah,1,1,4,0.25,1776,1965,Yes,0,0
"$82,000",67,Calloway,Hazel,1,0,3,0.4,1670,,No,0,2
"$82,000",71,Marshall,Calvert City,2,0,3,0.29,1428,1956,No,0,1
"$82,000",120,Crittenden,Marion,1,1,3,0.59,1664,,No,1,1
"$82,000",52,Livingston,Ledbetter,1,0,3,0.53,1150,1980,No,1,0
"$82,000",109,Caldwell,Princeton,2,0,4,0.32,1627,,Yes,0,0
"$82,000",114,Marshall,Benton,2,0,3,0.43,1675,2019,No,1,0
"$82,000",184,Caldwell,Princeton,2,0,3,1,1594,,Yes,2,0
"$82,000",106,Hickman,Clinton,2,0,2,0.87,1429,1972,No,0,1
"$82,000",76,Trigg,Cadiz,1,0,2,0.39,935,1994,No,0,1
"$82,000",452,McCracken,Paducah,2,0,3,0.5,1666,1986,No,2,0
"$82,000",213,Livingston,Grand Rivers,1,0,3,0.29,1100,,No,2,0
"$82,000",44,Livingston,Ledbetter,1,0,3,0,1125,1985,No,2,0
"$82,000",23,McCracken,Paducah,1,1,3,0.21,1488,1950,No,0,0
"$82,000",48,Graves,Mayfield,2,0,3,0.3,2272,1962,Yes,2,0
"$82,000",50,McCracken,Paducah,1,1,3,0.2,1092,1960,No,1,0
"$82,000",81,Graves,Mayfield,1,0,2,0.55,1176,1989,No,0,1
"$82,000",254,Trigg,Cadiz,2,0,3,1.17,1260,1995,No,0,0
"$82,000",72,Graves,Mayfield,3,0,5,0.52,2889,1950,Yes,0,1
"$82,400",179,Graves,Mayfield,2,0,3,0.5,1540,1966,No,0,1
"$82,400",218,Livingston,Ledbetter,1,0,2,0.5,1066,1992,No,1,0
"$82,450",39,McCracken,Paducah,2,0,3,0.42,1589,1882,No,2,0
"$82,500",49,Graves,Mayfield,2,0,2,0.57,1700,,No,1,1
"$82,500",212,McCracken,Paducah,2,0,3,0.32,1392,1955,No,0,1
"$82,500",15,Calloway,Murray,1,0,2,0.22,1057,,No,0,0
"$82,500",34,McCracken,Paducah,1,1,2,0.18,1290,1991,No,1,0
"$82,500",59,Calloway,Murray,1,0,2,0.17,944,1935,No,1,0
"$82,500",17,Calloway,Murray,1,0,3,0.24,1170,,No,0,0
"$82,500",420,Marshall,Benton,2,0,3,0.3,1400,,No,1,1
"$82,500",94,Graves,Mayfield,1,0,3,4.14,1257,,No,1,1
"$82,500",98,Livingston,Ledbetter,1,0,3,0.63,1500,,No,2,0
"$82,500",0,Marshall,Benton,1,1,3,0.6,1552,1955,Yes,1,1
"$82,500",54,Caldwell,Princeton,1,0,3,0.25,1400,1976,No,0,1
"$82,500",83,Trigg,Cadiz,1,0,3,0.51,1092,1977,No,0,0
"$82,500",21,Graves,Symsonia,1,0,3,0.66,1772,,No,1,0
"$82,500",240,Lyon,Eddyville,2,0,3,0.42,1680,1963,No,2,0
"$82,500",139,Graves,Mayfield,1,0,3,0.5,1044,,No,0,1
"$82,500",34,Marshall,Benton,2,0,4,0.3,1500,1950,Yes,0,0
"$82,500",80,Calloway,Murray,2,0,4,0.35,1746,1983,No,0,1
"$82,500",84,Trigg,Cadiz,1,1,3,0.5,936,2000,No,0,0
"$82,500",104,McCracken,Paducah,1,0,3,0,900,1956,No,0,2
"$82,500",138,Carlisle,Bardwell,1,0,1,10,2665,2008,No,2,0
"$82,500",43,Caldwell,Princeton,1,1,3,0.5,1431,,No,0,2
"$82,500",62,Crittenden,Marion,2,0,4,0.41,2848,1912,Yes,1,0
"$82,500",186,Livingston,Ledbetter,1,0,3,0.6,1175,,No,1,1
"$82,500",201,Marshall,Benton,1,0,3,6.17,1324,1938,Yes,1,0
"$82,500",78,Hickman,Wingo,2,0,3,4,1372,2007,No,2,0
"$82,500",70,Graves,Mayfield,2,0,3,0.34,1735,,No,2,0
"$82,500",182,Hickman,Clinton,1,0,3,0.63,1225,1981,No,0,1
"$82,500",150,Marshall,Benton,1,0,2,1,1000,2003,No,0,1
"$82,500",78,Caldwell,Princeton,2,0,4,0.25,1236,,No,1,0
"$82,500",157,Ballard,Wickliffe,2,0,3,0.5,1484,1970,Yes,0,1
"$82,900",34,McCracken,Paducah,1,0,3,0.15,1288,1947,No,1,0
"$82,900",36,Marshall,Benton,1,0,3,0.3,1150,,No,0,1
"$82,900",94,Graves,Mayfield,1,1,3,0.3,1228,,No,1,0
"$82,900",45,Marshall,Calvert City,1,0,2,0.27,1100,1940,No,1,1
"$82,900",62,Caldwell,Princeton,1,0,3,0.17,1008,,No,0,2
"$83,000",275,Marshall,Calvert City,2,0,3,0.43,1824,1967,No,0,1
"$83,000",194,McCracken,Paducah,1,0,3,0.32,990,1981,No,0,0
"$83,000",49,Graves,Mayfield,2,0,4,0.14,1520,,No,0,0
"$83,000",101,Graves,Hickory,1,0,2,2,1050,1940,Yes,2,0
"$83,000",189,Lyon,Eddyville,2,0,3,0.25,1305,,No,0,1
"$83,000",37,McCracken,Paducah,1,0,3,0,1280,,No,0,0
"$83,000",50,Graves,Mayfield,2,0,3,0.18,1546,,No,0,0
"$83,000",60,McCracken,Paducah,1,0,3,0,1577,1953,No,2,0
"$83,000",65,McCracken,Paducah,2,0,3,0.28,1391,,No,2,0
"$83,000",39,McCracken,Kevil,1,0,3,0.62,1036,1998,No,2,0
"$83,000",0,Graves,Mayfield,1,0,3,0.32,1008,1988,No,0,1
"$83,000",79,Caldwell,Princeton,2,0,3,3,2760,,No,2,0
"$83,000",27,Crittenden,Marion,1,0,2,3,1000,,No,2,2
"$83,000",197,Graves,Mayfield,1,1,3,0.36,1326,,No,2,0
"$83,000",401,Marshall,Benton,2,0,3,0.3,1256,,No,2,0
"$83,000",53,Trigg,Cadiz,1,1,2,0.5,1014,1998,No,0,0
"$83,000",0,Trigg,Cadiz,1,0,3,0.5,1156,1957,No,0,1
"$83,000",72,McCracken,Paducah,1,0,2,0.23,1085,1956,No,2,0
"$83,000",55,Calloway,Murray,1,0,2,1.2,600,,Yes,0,0
"$83,000",35,McCracken,Paducah,1,0,2,0.25,1158,1922,Yes,0,0
"$83,000",305,McCracken,Paducah,2,0,3,1.7,1736,1995,No,2,0
"$83,000",40,McCracken,Paducah,2,0,4,0.18,1365,,No,0,0
"$83,000",143,Graves,Mayfield,2,0,4,0.27,1947,,Yes,0,0
"$83,000",156,Caldwell,Princeton,2,0,3,0.3,1446,1961,No,0,1
"$83,000",171,McCracken,Paducah,1,0,3,0.29,1196,1956,No,1,0
"$83,000",119,McCracken,Paducah,1,0,3,0.98,1550,1949,No,2,1
"$83,000",232,Trigg,Cadiz,1,1,3,0.5,1072,1989,No,0,1
"$83,000",42,Marshall,Calvert City,1,0,3,0.78,1448,,No,2,1
"$83,000",42,McCracken,Paducah,1,0,2,0.76,984,1979,No,2,0
"$83,000",25,Calloway,Murray,1,0,2,0.56,1256,,Yes,1,0
"$83,000",29,Marshall,Hardin,1,0,2,0.15,1056,1930,No,0,0
"$83,200",36,Carlisle,Cunningham,2,0,3,0.34,1382,1956,No,2,0
"$83,400",59,Trigg,Cadiz,1,0,3,0.75,1064,,Yes,0,2
"$83,500",169,Marshall,Benton,1,0,2,0.12,1040,,No,0,1
"$83,500",329,Lyon,Eddyville,2,0,2,1.1,1000,2001,No,0,1
"$83,500",113,Lyon,Eddyville,1,0,2,0.89,899,,No,0,0
"$83,500",42,Calloway,Murray,1,1,3,0.3,1432,,No,1,0
"$83,500",0,Trigg,Cadiz,2,0,3,0.5,1032,,No,2,0
"$83,500",141,Trigg,Cadiz,1,1,2,0.5,1036,1969,Yes,1,0
"$83,500",86,Graves,Symsonia,2,0,3,0.59,1660,,No,1,2
"$83,500",49,Marshall,Calvert City,1,0,2,0.41,1416,1950,No,2,0
"$83,500",178,McCracken,Paducah,1,1,3,0.28,1196,1962,No,1,1
"$83,500",254,Calloway,Murray,1,0,3,0.17,1104,1950,No,1,0
"$83,500",0,Graves,Mayfield,1,0,3,0.44,1221,,No,1,0
"$83,500",33,Calloway,Murray,1,0,1,0.46,716,2011,No,0,0
"$83,600",84,Graves,Hickory,2,0,4,2.3,1566,,No,3,0
"$83,750",339,Carlisle,Bardwell,3,0,4,2.16,2320,1977,Yes,0,0
"$83,800",169,Trigg,Cadiz,1,1,4,0.33,1614,1967,Yes,0,2
"$83,900",13,Marshall,Calvert City,1,0,3,0.38,1100,1959,No,1,0
"$83,900",37,Marshall,Calvert City,1,0,2,0.16,968,0,No,0,0
"$84,000",116,Calloway,Murray,1,0,2,0.66,1200,,No,0,0
"$84,000",98,Marshall,Benton,1,0,2,0.16,936,1951,No,0,1
"$84,000",0,Graves,Mayfield,1,0,3,0.23,1338,1960,Yes,0,0
"$84,000",37,Graves,Mayfield,1,0,3,0.3,1726,,No,0,1
"$84,000",493,McCracken,Paducah,1,0,3,0.14,1368,1907,No,0,0
"$84,000",52,Caldwell,"Greenville, Muhlenberg Co.",1,0,3,0.57,1080,1979,No,0,0
"$84,000",71,McCracken,Paducah,1,0,3,0.19,1260,,Yes,0,1
"$84,000",85,Graves,Mayfield,1,0,2,0.69,1003,1993,No,0,1
"$84,000",140,Marshall,Benton,2,0,3,0.5,2100,,Yes,2,0
"$84,000",247,Calloway,Kirksey,1,0,3,0.9,1584,1960,No,0,0
"$84,000",31,McCracken,Paducah,1,0,2,0.8,1040,1951,No,1,1
"$84,000",325,Marshall,Benton,1,1,3,0.12,1513,1950,Yes,0,1
"$84,000",99,Calloway,Murray,1,0,3,0.4,2150,,No,0,1
"$84,000",219,Graves,Mayfield,2,0,3,0.7,1150,,No,0,0
"$84,000",352,Graves,Mayfield,1,0,3,0.5,1300,,No,0,0
"$84,000",141,Calloway,Murray,2,0,3,0.6,1120,1998,No,0,0
"$84,000",53,Trigg,Cadiz,2,0,3,0.42,1176,1995,No,1,0
"$84,000",112,Calloway,Murray,1,1,3,0.3,1400,,No,1,0
"$84,000",48,Calloway,Hazel,1,0,2,1.47,1611,,No,0,0
"$84,000",83,Calloway,Murray,1,0,2,0.55,1256,,Yes,1,0
"$84,000",46,McCracken,Paducah,1,0,3,0.7,1204,1955,No,1,0
"$84,000",130,Calloway,Murray,2,0,3,5,1152,2014,No,0,1
"$84,000",164,Marshall,Calvert City,1,0,3,1,1064,1950,No,1,0
"$84,000",33,Calloway,Murray,2,0,3,0.28,1500,,No,1,0
"$84,000",36,McCracken,Paducah,1,0,3,0,972,1953,No,0,0
"$84,000",226,Lyon,Kuttawa,2,0,2,1.25,1092,2009,No,1,0
"$84,000",232,Calloway,Murray,1,0,3,0.24,1050,,No,0,1
"$84,000",109,Trigg,Cadiz,1,0,2,0.4,912,1979,No,0,0
"$84,000",73,Marshall,Benton,2,0,2,1.28,1120,1987,Yes,1,1
"$84,000",103,Graves,Mayfield,1,1,4,0.21,1753,,Yes,1,0
"$84,000",22,Calloway,Murray,1,0,2,0.12,1007,1955,No,1,0
"$84,000",133,Trigg,Cadiz,1,0,3,0.43,1129,1982,No,1,0
"$84,000",22,Livingston,Grand Rivers,2,0,3,0.93,1408,2008,No,2,0
"$84,000",161,Livingston,Grand Rivers,1,0,3,0.17,1349,,Yes,2,0
"$84,000",181,Lyon,Eddyville,2,0,3,0.33,1232,1996,No,0,1
"$84,000",47,Marshall,Benton,2,0,3,0.25,1356,1968,No,0,1
"$84,000",102,Ballard,Wickliffe,1,1,3,2,1184,2001,No,2,2
"$84,000",148,Marshall,Benton,1,1,3,0.29,1570,1970,No,2,0
"$84,000",58,McCracken,Paducah,2,0,3,0.49,1350,,No,2,0
"$84,000",226,Trigg,Cadiz,1,0,3,0.4,1141,1952,No,0,1
"$84,000",150,Graves,Mayfield,2,0,3,0.25,1248,1979,No,0,1
"$84,000",258,Ballard,Wickliffe,2,0,3,0.5,1216,1981,No,0,0
"$84,000",42,Marshall,Benton,1,0,3,2.5,1480,1961,No,0,1
"$84,000",218,Christian,Hopkinsville,2,0,3,0.4,1375,,Yes,0,1
"$84,000",61,Graves,Mayfield,2,0,3,0.45,1830,,No,1,0
"$84,000",60,Crittenden,Marion,2,0,3,0.31,1374,1935,Yes,2,0
"$84,000",73,Graves,Mayfield,2,0,3,0.4,1144,,No,2,0
"$84,000",41,Caldwell,Princeton,2,0,4,0.25,1651,,Yes,1,0
"$84,000",137,Calloway,Murray,1,1,3,0.3,1406,,No,0,1
"$84,000",62,Marshall,Calvert City,1,1,3,0.6,1292,,No,1,0
"$84,000",153,Caldwell,Princeton,1,0,3,1,1491,1955,Yes,4,0
"$84,150",32,Carlisle,Bardwell,2,0,3,0.5,1811,,No,0,1
"$84,245",48,McCracken,Paducah,1,0,2,0.2,1740,1916,Yes,1,0
"$84,300",53,Calloway,Murray,2,0,3,0.39,1284,,No,0,0
"$84,400",39,McCracken,Paducah,2,0,2,0.19,1142,1950,No,1,1
"$84,500",109,Graves,Mayfield,1,0,3,0.32,1008,1988,No,0,1
"$84,500",102,Caldwell,Princeton,1,0,2,2.06,1585,,Yes,1,0
"$84,500",476,Carlisle,Cunningham,2,0,4,0.75,1456,1952,No,4,0
"$84,500",68,Graves,Melber,1,0,3,1,1200,,No,0,0
"$84,500",63,Graves,Mayfield,2,0,3,0.26,1576,1966,No,1,0
"$84,500",220,Graves,Mayfield,1,0,3,0.22,1703,,Yes,1,0
"$84,500",76,McCracken,West Paducah,1,1,2,1.86,1447,,No,1,0
"$84,500",219,McCracken,Paducah,1,0,3,0,973,,No,1,0
"$84,500",60,McCracken,Paducah,1,0,3,0.48,1622,1951,No,2,0
"$84,500",57,Graves,Sedalia,2,0,3,1,1600,,No,2,0
"$84,500",129,Ballard,Barlow,2,1,5,0.61,2296,,No,2,0
"$84,500",147,McCracken,Paducah,1,0,1,0.19,1088,1897,No,1,0
"$84,500",137,Calloway,Murray,1,0,2,0.32,1276,1959,No,0,3
"$84,500",92,Trigg,Cadiz,1,0,2,0.67,864,2006,No,0,0
"$84,500",72,McCracken,Paducah,1,0,3,0.18,2125,,Yes,0,0
"$84,500",210,Lyon,Kuttawa,1,0,1,1.91,840,,No,4,0
"$84,500",234,Caldwell,Princeton,2,0,3,0.4,1492,1940,Yes,1,0
"$84,700",43,Carlisle,Arlington,2,0,2,0.33,1247,1974,No,0,1
"$84,800",343,Marshall,Calvert City,1,1,4,0.19,2120,,Yes,0,1
"$84,800",49,McCracken,Paducah,1,0,2,0.19,792,1953,No,0,1
"$84,800",114,Marshall,Calvert City,1,0,3,0.21,1311,1964,Yes,0,3
"$84,900",70,Calloway,Murray,1,0,3,0.24,1056,,No,1,0
"$84,900",166,McCracken,Paducah,1,0,4,0,1325,1951,No,0,1
"$84,900",43,Graves,Symsonia,2,0,3,1,1472,1977,No,2,0
"$84,900",55,Trigg,Cadiz,1,0,3,0.5,1404,1965,No,0,1
"$84,900",104,Graves,Mayfield,2,0,4,1.6,1823,,Yes,0,0
"$84,900",18,Crittenden,Marion,2,0,2,1.04,1132,,No,0,1
"$84,900",36,McCracken,Paducah,1,0,3,0.35,1125,1983,No,1,0
"$84,900",61,Marshall,Benton,1,0,2,0.3,1464,1939,Yes,1,0
"$84,900",735,McCracken,West Paducah,1,0,3,4.43,1366,1964,No,2,0
"$84,900",70,Trigg,Cadiz,1,0,2,0.5,1323,1988,No,0,0
"$84,900",51,Crittenden,Marion,2,0,3,0.3,1372,1950,No,0,1
"$84,900",40,Caldwell,Princeton,2,0,3,0.23,1920,,Yes,0,2
"$84,900",35,Livingston,Ledbetter,1,0,3,0.4,1107,,No,0,1
"$84,900",212,Livingston,Grand Rivers,1,1,3,1.89,1008,1997,No,0,2
"$84,900",66,Graves,Mayfield,1,0,3,0.23,1076,1975,No,0,0
"$84,900",28,Calloway,Murray,1,0,3,1.2,1385,1962,No,2,1
"$84,900",74,Trigg,Cadiz,1,0,2,0.7,1144,1976,No,0,1
"$84,900",357,Calloway,Hazel,1,0,3,0.29,1661,1926,No,1,2
"$84,950",92,Carlisle,Bardwell,1,0,2,0.12,956,,No,1,0
"$85,000",173,Carlisle,Cunningham,1,0,3,0.45,1060,,No,0,1
"$85,000",109,McCracken,Paducah,2,0,3,0.3,1398,,No,2,0
"$85,000",113,Marshall,Gilbertsville,2,0,3,0.6,2073,,Yes,2,2
"$85,000",50,McCracken,Paducah,1,0,2,0.17,792,1937,No,0,0
"$85,000",33,McCracken,Paducah,1,0,3,0.21,960,1951,No,0,1
"$85,000",0,Ballard,Kevil,2,0,3,2.55,2640,,No,0,0
"$85,000",146,Graves,Mayfield,1,1,3,0.25,1874,,No,1,0
"$85,000",47,McCracken,Paducah,2,0,3,0.5,1278,1960,No,0,2
"$85,000",26,McCracken,Paducah,1,0,3,0.18,884,1954,No,2,0
"$85,000",209,McCracken,Paducah,2,0,3,0.91,1466,,No,2,0
"$85,000",1289,Calloway,Dexter,1,0,2,3,1508,1967,No,0,1
"$85,000",203,McCracken,Paducah,2,0,3,0.46,1971,1983,No,1,0
"$85,000",42,McCracken,Paducah,1,0,3,0,2301,1948,Yes,0,0
"$85,000",60,Trigg,Cadiz,2,0,3,0.3,2252,,No,2,0
"$85,000",59,Calloway,Murray,1,0,3,0.3,1200,,No,0,1
"$85,000",39,Marshall,Calvert City,1,0,2,0.18,1324,,No,2,0
"$85,000",57,McCracken,Paducah,2,0,3,0.35,1296,1968,No,0,0
"$85,000",25,Christian,Dawson Springs,1,1,2,4,1400,,No,0,2
"$85,000",142,Caldwell,Princeton,3,0,3,0.2,1592,,No,1,0
"$85,000",81,McCracken,Paducah,1,0,2,0.14,960,1951,No,0,0
"$85,000",306,Christian,Hopkinsville,1,1,3,0.3,1158,,No,0,1
"$85,000",57,McCracken,Paducah,1,0,3,0.14,972,1953,No,0,1
"$85,000",167,Graves,Mayfield,2,0,3,0.46,1376,1987,No,0,0
"$85,000",63,McCracken,Paducah,1,0,3,0.21,972,,No,0,0
"$85,000",407,Marshall,Benton,2,0,4,0.66,1620,1970,No,0,3
"$85,000",15,Livingston,Ledbetter,2,0,3,0.5,1620,1973,No,2,0
"$85,000",35,Graves,Mayfield,1,0,3,0.24,1528,,Yes,0,0
"$85,000",132,Lyon,Eddyville,1,0,3,0.3,1080,,No,1,0
"$85,000",91,Trigg,Cadiz,1,0,3,0.25,1261,,No,1,0
"$85,000",311,Marshall,Calvert City,1,0,3,0.34,1144,1968,No,0,1
"$85,000",78,McCracken,West Paducah,1,0,3,5.08,1328,1954,No,2,0
"$85,000",151,Calloway,Murray,1,0,2,0.3,1097,1996,No,2,0
"$85,000",70,Graves,Cunningham,1,1,2,1.22,1332,,No,0,0
"$85,000",371,McCracken,Paducah,2,0,3,3.8,1400,1951,No,2,0
"$85,000",181,Marshall,Benton,1,1,4,1.62,2500,1981,No,0,0
"$85,000",147,McCracken,Paducah,1,0,2,2.56,1152,1957,No,0,1
"$85,000",247,Calloway,Murray,1,0,3,0.31,1203,,No,1,0
"$85,000",30,Graves,Mayfield,2,0,2,0.29,1555,,No,0,2
"$85,000",179,Trigg,Cadiz,2,0,3,0.56,2385,1980,Yes,2,0
"$85,000",56,Caldwell,Princeton,1,0,2,3.3,1185,,No,2,0
"$85,000",98,Caldwell,Princeton,2,0,3,3,2760,,No,2,0
"$85,000",102,McCracken,Paducah,1,0,3,0.24,1824,,No,0,0
"$85,000",115,Calloway,Murray,2,0,4,0.32,2360,,Yes,2,0
"$85,000",201,Graves,Sedalia,2,0,3,0.43,1142,,No,0,1
"$85,000",0,Caldwell,Princeton,2,0,3,0.3,1178,,No,0,0
"$85,000",0,Graves,Mayfield,2,0,3,0.25,1955,,Yes,1,0
"$85,000",93,Other,Buchanan,2,0,3,6.5,1848,1940,Yes,0,0
"$85,000",49,Marshall,Benton,1,0,3,0.77,1296,1966,No,3,0
"$85,000",468,Marshall,Benton,1,1,3,0.82,1600,1960,Yes,0,1
"$85,000",84,Calloway,Murray,2,0,3,0.25,3160,1890,No,0,0
"$85,000",70,Trigg,Cadiz,1,0,2,2.5,1050,2006,No,0,0
"$85,000",82,Marshall,Calvert City,1,0,3,0.23,1065,1957,No,0,1
"$85,000",117,Marshall,Hardin,2,0,3,0.65,1429,,No,2,1
"$85,000",294,McCracken,Paducah,1,0,2,0.19,1572,1925,Yes,0,0
"$85,000",97,McCracken,Paducah,1,0,3,0.19,1447,1952,No,0,1
"$85,000",59,McCracken,Paducah,2,0,3,0,1350,1979,No,1,1
"$85,000",66,Marshall,Calvert City,1,0,2,3.4,928,,No,0,2
"$85,000",99,Caldwell,Princeton,1,1,3,0.6,1316,,No,2,1
"$85,000",0,Carlisle,Cunningham,2,0,3,1.06,1216,,No,0,1
"$85,000",106,Caldwell,Fredonia,2,0,2,0.34,1228,,No,0,1
"$85,000",0,Calloway,Murray,1,0,3,0.29,1578,,No,1,0
"$85,000",69,Graves,Mayfield,2,0,3,0.6,1281,1976,No,1,0
"$85,000",53,Caldwell,Princeton,2,0,3,2.3,1056,1997,No,0,0
"$85,000",544,McCracken,Paducah,1,1,2,0,1053,1970,No,2,2
"$85,000",77,Marshall,Benton,2,0,7,0.27,4040,,No,0,0
"$85,000",97,Graves,Mayfield,2,0,3,3.75,1706,1960,No,1,2
"$85,000",60,Calloway,Murray,1,0,2,0.24,832,,No,0,1
"$85,000",144,Calloway,Hazel,1,0,2,2.78,1333,,No,0,1
"$85,000",61,Calloway,Murray,2,0,4,0.27,1815,,No,0,2
"$85,000",56,Lyon,Kuttawa,2,0,3,0.36,1232,,Yes,1,1
"$85,000",64,Graves,Mayfield,2,0,3,0.88,1394,,No,0,1
"$85,000",85,Graves,Sedalia,1,0,3,1,1400,1963,No,2,0
"$85,000",81,Trigg,Cadiz,2,0,3,0.73,1128,,No,0,0
"$85,000",77,Caldwell,Princeton,2,0,4,4,1748,,Yes,0,2
"$85,000",31,McCracken,Paducah,2,0,3,0.39,1450,1974,No,2,0
"$85,000",301,Marshall,Benton,2,0,3,0.79,1456,1980,No,1,0
"$85,000",49,Christian,Hopkinsville,1,0,3,0.4,1352,,No,0,1
"$85,000",119,McCracken,Paducah,1,0,3,0,1393,,No,2,2
"$85,000",47,Calloway,Murray,2,0,3,0.62,1661,,Yes,1,1
"$85,000",49,Livingston,Ledbetter,2,0,3,0.5,1560,1968,No,0,2
"$85,000",72,Marshall,Benton,2,0,4,0.3,1693,1962,Yes,1,0
"$85,000",94,Calloway,Murray,1,0,3,0.25,1128,,No,1,0
"$85,000",19,Livingston,Ledbetter,2,0,4,0.46,1841,,No,1,0
"$85,000",113,McCracken,West Paducah,1,0,2,0.84,1089,,Yes,1,2
"$85,000",46,Graves,Mayfield,1,0,3,0.72,1316,1987,No,2,1
"$85,000",398,Livingston,Salem,2,0,3,0.8,1577,1971,Yes,4,0
"$85,000",54,McCracken,Paducah,1,0,3,0.23,1073,1979,No,0,0
"$85,000",95,Caldwell,Princeton,2,0,3,0.1,2176,,No,0,0
"$85,000",46,Graves,Sedalia,1,0,2,9.17,1058,1960,No,0,0
"$85,000",59,Calloway,Murray,1,0,2,0.18,918,,No,0,0
"$85,000",247,Trigg,Cadiz,1,0,3,0.34,1220,1970,Yes,2,0
"$85,000",325,McCracken,Paducah,2,0,4,0.19,1703,1955,Yes,2,0
"$85,000",315,Caldwell,Princeton,2,0,3,0.37,1783,1965,Yes,0,1
"$85,000",15,Caldwell,Princeton,1,0,2,2,900,,No,2,0
"$85,000",93,McCracken,Paducah,1,0,3,0,1200,1961,No,2,0
"$85,000",34,Graves,Kirksey,1,0,2,2,900,20,No,2,0
"$85,000",0,Marshall,Benton,2,0,4,0.3,3054,1960,Yes,0,1
"$85,000",25,Graves,Mayfield,1,0,3,1.03,1209,1953,No,0,2
"$85,000",362,Hickman,Clinton,1,1,3,0.4,1798,1967,No,1,2
"$85,000",0,Caldwell,Princeton,1,0,3,0.3,950,,No,0,1
"$85,000",124,Trigg,Cadiz,2,0,3,0.5,1622,1958,No,0,2
"$85,000",97,Lyon,Eddyville,1,0,3,0.28,1124,1965,No,1,1
"$85,000",91,Marshall,Benton,1,0,4,1.18,1536,1950,No,2,0
"$85,000",67,Marshall,Benton,2,0,3,0.19,1004,1955,No,0,0
"$85,000",37,Graves,Mayfield,2,0,3,0.33,1303,1991,No,2,0
"$85,000",131,Lyon,Eddyville,2,0,3,0.25,1684,,No,0,0
"$85,000",151,McCracken,Paducah,1,0,3,0.23,1501,,No,0,2
"$85,000",49,McCracken,Paducah,1,0,2,0.28,1190,,No,0,0
"$85,000",72,Marshall,Benton,1,1,2,0.3,1344,1960,No,0,1
"$85,000",129,McCracken,Paducah,2,0,3,0.5,1697,1978,No,2,0
"$85,000",0,Graves,Wingo,1,0,2,4,1400,,No,0,1
"$85,000",131,McCracken,West Paducah,2,0,3,1.19,1566,,No,2,0
"$85,000",0,McCracken,Paducah,2,0,3,0.94,2028,1973,No,2,0
"$85,000",0,Caldwell,Princeton,1,0,2,0.23,972,,No,0,0
"$85,000",11,Trigg,Cadiz,1,0,1,27.72,480,2012,No,0,0
"$85,000",0,McCracken,Paducah,1,0,3,0.18,910,1954,No,0,0
"$85,000",293,Caldwell,Princeton,2,0,2,0.45,964,2010,No,1,0
"$85,000",84,Carlisle,Bardwell,2,0,4,0.46,2256,1959,Yes,2,1
